regressionExample(med_house_val(id1),4.526).
regressionExample(med_house_val(id699),1.609).
regressionExample(med_house_val(id700),1.673).
regressionExample(med_house_val(id701),3.4).
regressionExample(med_house_val(id702),4.31).
regressionExample(med_house_val(id703),3.011).
regressionExample(med_house_val(id704),2.419).
regressionExample(med_house_val(id705),1.625).
regressionExample(med_house_val(id706),2.992).
regressionExample(med_house_val(id707),3.155).
regressionExample(med_house_val(id708),2.168).
regressionExample(med_house_val(id709),2.181).
regressionExample(med_house_val(id710),1.703).
regressionExample(med_house_val(id711),2.75).
regressionExample(med_house_val(id712),1.841).
regressionExample(med_house_val(id713),1.6).
regressionExample(med_house_val(id714),1.75).
regressionExample(med_house_val(id715),1.975).
regressionExample(med_house_val(id716),1.5).
regressionExample(med_house_val(id717),2.056).
regressionExample(med_house_val(id718),1.703).
regressionExample(med_house_val(id719),1.909).
regressionExample(med_house_val(id720),1.969).
regressionExample(med_house_val(id721),1.74).
regressionExample(med_house_val(id722),1.702).
regressionExample(med_house_val(id723),1.809).
regressionExample(med_house_val(id724),1.505).
regressionExample(med_house_val(id725),1.671).
regressionExample(med_house_val(id726),1.489).
regressionExample(med_house_val(id727),1.964).
regressionExample(med_house_val(id728),1.911).
regressionExample(med_house_val(id729),1.875).
regressionExample(med_house_val(id730),1.806).
regressionExample(med_house_val(id731),1.828).
regressionExample(med_house_val(id732),1.793).
regressionExample(med_house_val(id733),1.794).
regressionExample(med_house_val(id734),2.103).
regressionExample(med_house_val(id735),1.923).
regressionExample(med_house_val(id736),1.981).
regressionExample(med_house_val(id737),1.962).
regressionExample(med_house_val(id738),1.816).
regressionExample(med_house_val(id739),1.869).
regressionExample(med_house_val(id740),1.883).
regressionExample(med_house_val(id741),1.84).
regressionExample(med_house_val(id742),1.847).
regressionExample(med_house_val(id743),1.799).
regressionExample(med_house_val(id744),1.672).
regressionExample(med_house_val(id745),1.654).
regressionExample(med_house_val(id746),1.54).
regressionExample(med_house_val(id747),1.535).
regressionExample(med_house_val(id748),1.354).
regressionExample(med_house_val(id749),1.583).
regressionExample(med_house_val(id750),2.407).
regressionExample(med_house_val(id751),1.807).
regressionExample(med_house_val(id752),2.306).
regressionExample(med_house_val(id753),2.108).
regressionExample(med_house_val(id754),1.653).
regressionExample(med_house_val(id755),2.542).
regressionExample(med_house_val(id756),3.326).
regressionExample(med_house_val(id757),3.5).
regressionExample(med_house_val(id758),1.612).
regressionExample(med_house_val(id759),1.793).
regressionExample(med_house_val(id760),1.543).
regressionExample(med_house_val(id761),1.618).
regressionExample(med_house_val(id762),1.619).
regressionExample(med_house_val(id763),1.654).
regressionExample(med_house_val(id764),1.666).
regressionExample(med_house_val(id765),1.497).
regressionExample(med_house_val(id766),1.621).
regressionExample(med_house_val(id767),1.526).
regressionExample(med_house_val(id768),1.952).
regressionExample(med_house_val(id769),1.906).
regressionExample(med_house_val(id770),1.938).
regressionExample(med_house_val(id771),2.006).
regressionExample(med_house_val(id772),1.5).
regressionExample(med_house_val(id773),1.853).
regressionExample(med_house_val(id774),1.727).
regressionExample(med_house_val(id775),1.741).
regressionExample(med_house_val(id776),1.944).
regressionExample(med_house_val(id777),2.067).
regressionExample(med_house_val(id778),2.045).
regressionExample(med_house_val(id779),1.75).
regressionExample(med_house_val(id780),1.375).
regressionExample(med_house_val(id781),1.872).
regressionExample(med_house_val(id782),1.736).
regressionExample(med_house_val(id783),1.63).
regressionExample(med_house_val(id784),3.316).
regressionExample(med_house_val(id785),1.976).
regressionExample(med_house_val(id786),1.979).
regressionExample(med_house_val(id787),2.281).
regressionExample(med_house_val(id788),1.895).
regressionExample(med_house_val(id789),1.842).
regressionExample(med_house_val(id790),1.809).
regressionExample(med_house_val(id791),1.72).
regressionExample(med_house_val(id792),1.779).
regressionExample(med_house_val(id793),1.731).
regressionExample(med_house_val(id794),1.726).
regressionExample(med_house_val(id795),1.821).
regressionExample(med_house_val(id796),1.795).
regressionExample(med_house_val(id797),1.76).
regressionExample(med_house_val(id798),1.926).
regressionExample(med_house_val(id799),1.827).
regressionExample(med_house_val(id800),1.349).
regressionExample(med_house_val(id801),1.576).
regressionExample(med_house_val(id802),1.909).
regressionExample(med_house_val(id803),1.582).
regressionExample(med_house_val(id804),3.5).
regressionExample(med_house_val(id805),1.582).
regressionExample(med_house_val(id806),1.461).
regressionExample(med_house_val(id807),2.267).
regressionExample(med_house_val(id808),1.987).
regressionExample(med_house_val(id809),2.212).
regressionExample(med_house_val(id810),2.085).
regressionExample(med_house_val(id811),2.042).
regressionExample(med_house_val(id812),1.932).
regressionExample(med_house_val(id813),2.095).
regressionExample(med_house_val(id814),1.649).
regressionExample(med_house_val(id815),1.614).
regressionExample(med_house_val(id816),1.87).
regressionExample(med_house_val(id817),1.904).
regressionExample(med_house_val(id818),1.566).
regressionExample(med_house_val(id819),1.573).
regressionExample(med_house_val(id820),1.681).
regressionExample(med_house_val(id821),1.776).
regressionExample(med_house_val(id822),2.089).
regressionExample(med_house_val(id823),1.692).
regressionExample(med_house_val(id824),1.639).
regressionExample(med_house_val(id825),1.647).
regressionExample(med_house_val(id826),1.569).
regressionExample(med_house_val(id827),1.688).
regressionExample(med_house_val(id828),1.741).
regressionExample(med_house_val(id829),2.065).
regressionExample(med_house_val(id830),2.039).
regressionExample(med_house_val(id831),2.17).
regressionExample(med_house_val(id832),1.596).
regressionExample(med_house_val(id833),1.598).
regressionExample(med_house_val(id834),1.543).
regressionExample(med_house_val(id835),1.496).
regressionExample(med_house_val(id836),1.886).
regressionExample(med_house_val(id837),2.385).
regressionExample(med_house_val(id838),2.353).
regressionExample(med_house_val(id839),2.614).
regressionExample(med_house_val(id840),2.344).
regressionExample(med_house_val(id841),2.317).
regressionExample(med_house_val(id842),1.563).
regressionExample(med_house_val(id843),2.22).
regressionExample(med_house_val(id844),2.544).
regressionExample(med_house_val(id845),2.443).
regressionExample(med_house_val(id846),2.47).
regressionExample(med_house_val(id847),2.365).
regressionExample(med_house_val(id848),1.514).
regressionExample(med_house_val(id849),2.137).
regressionExample(med_house_val(id850),2.436).
regressionExample(med_house_val(id851),2.125).
regressionExample(med_house_val(id852),2.147).
regressionExample(med_house_val(id853),2.132).
regressionExample(med_house_val(id854),2.56).
regressionExample(med_house_val(id855),2.375).
regressionExample(med_house_val(id856),1.781).
regressionExample(med_house_val(id857),2.318).
regressionExample(med_house_val(id858),1.479).
regressionExample(med_house_val(id859),1.917).
regressionExample(med_house_val(id860),2.476).
regressionExample(med_house_val(id861),2.835).
regressionExample(med_house_val(id862),2.169).
regressionExample(med_house_val(id863),2.825).
regressionExample(med_house_val(id864),2.956).
regressionExample(med_house_val(id865),2.818).
regressionExample(med_house_val(id866),2.698).
regressionExample(med_house_val(id867),2.312).
regressionExample(med_house_val(id868),3.183).
regressionExample(med_house_val(id869),2.534).
regressionExample(med_house_val(id870),2.782).
regressionExample(med_house_val(id871),3.0).
regressionExample(med_house_val(id872),2.735).
regressionExample(med_house_val(id873),2.234).
regressionExample(med_house_val(id874),2.145).
regressionExample(med_house_val(id875),2.202).
regressionExample(med_house_val(id876),2.403).
regressionExample(med_house_val(id877),1.58).
regressionExample(med_house_val(id878),2.242).
regressionExample(med_house_val(id879),1.772).
regressionExample(med_house_val(id880),2.161).
regressionExample(med_house_val(id881),2.697).
regressionExample(med_house_val(id882),2.312).
regressionExample(med_house_val(id883),1.625).
regressionExample(med_house_val(id884),2.54).
regressionExample(med_house_val(id885),1.962).
regressionExample(med_house_val(id886),1.894).
regressionExample(med_house_val(id887),2.208).
regressionExample(med_house_val(id888),2.138).
regressionExample(med_house_val(id889),4.429).
regressionExample(med_house_val(id890),3.334).
regressionExample(med_house_val(id891),3.524).
regressionExample(med_house_val(id892),3.053).
regressionExample(med_house_val(id893),2.596).
regressionExample(med_house_val(id894),2.489).
regressionExample(med_house_val(id895),3.56).
regressionExample(med_house_val(id896),2.36).
regressionExample(med_house_val(id897),2.188).
regressionExample(med_house_val(id898),2.28).
regressionExample(med_house_val(id899),2.359).
regressionExample(med_house_val(id900),2.032).
regressionExample(med_house_val(id901),1.97).
regressionExample(med_house_val(id902),2.364).
regressionExample(med_house_val(id903),2.232).
regressionExample(med_house_val(id904),2.227).
regressionExample(med_house_val(id905),2.25).
regressionExample(med_house_val(id906),2.401).
regressionExample(med_house_val(id907),2.279).
regressionExample(med_house_val(id908),2.686).
regressionExample(med_house_val(id909),2.751).
regressionExample(med_house_val(id910),2.563).
regressionExample(med_house_val(id911),3.324).
regressionExample(med_house_val(id912),2.876).
regressionExample(med_house_val(id913),2.989).
regressionExample(med_house_val(id914),2.876).
regressionExample(med_house_val(id915),2.222).
regressionExample(med_house_val(id916),2.326).
regressionExample(med_house_val(id917),2.583).
regressionExample(med_house_val(id918),2.309).
regressionExample(med_house_val(id919),1.969).
regressionExample(med_house_val(id920),2.235).
regressionExample(med_house_val(id921),2.239).
regressionExample(med_house_val(id922),2.435).
regressionExample(med_house_val(id923),4.511).
regressionExample(med_house_val(id924),5.00001).
regressionExample(med_house_val(id925),1.931).
regressionExample(med_house_val(id926),2.644).
regressionExample(med_house_val(id927),2.469).
regressionExample(med_house_val(id928),3.373).
regressionExample(med_house_val(id929),2.848).
regressionExample(med_house_val(id930),2.173).
regressionExample(med_house_val(id931),2.917).
regressionExample(med_house_val(id932),2.238).
regressionExample(med_house_val(id933),2.231).
regressionExample(med_house_val(id934),2.113).
regressionExample(med_house_val(id935),2.185).
regressionExample(med_house_val(id936),1.563).
regressionExample(med_house_val(id937),2.482).
regressionExample(med_house_val(id938),1.86).
regressionExample(med_house_val(id939),1.782).
regressionExample(med_house_val(id940),1.904).
regressionExample(med_house_val(id941),2.103).
regressionExample(med_house_val(id942),2.08).
regressionExample(med_house_val(id943),1.833).
regressionExample(med_house_val(id944),2.457).
regressionExample(med_house_val(id945),2.422).
regressionExample(med_house_val(id946),1.817).
regressionExample(med_house_val(id947),2.994).
regressionExample(med_house_val(id948),2.195).
regressionExample(med_house_val(id949),2.318).
regressionExample(med_house_val(id950),2.213).
regressionExample(med_house_val(id951),2.138).
regressionExample(med_house_val(id952),2.06).
regressionExample(med_house_val(id953),2.711).
regressionExample(med_house_val(id954),3.365).
regressionExample(med_house_val(id955),3.156).
regressionExample(med_house_val(id956),5.00001).
regressionExample(med_house_val(id957),2.854).
regressionExample(med_house_val(id958),3.23).
regressionExample(med_house_val(id959),2.919).
regressionExample(med_house_val(id960),2.256).
regressionExample(med_house_val(id961),2.596).
regressionExample(med_house_val(id962),2.629).
regressionExample(med_house_val(id963),2.573).
